figmaVariableName,mode,value,type,alias,defaultMode
layers/layer-0/elements/interactive/tone,Light,brand/palettes/core-colors/interactive/default/tone,COLOR,true,true
layers/layer-0/elements/interactive/tone-hover,Light,brand/palettes/core-colors/interactive/hover/tone,COLOR,true,true
layers/layer-0/elements/interactive/on-tone,Light,brand/palettes/core-colors/interactive/default/on-tone,COLOR,true,true
layers/layer-0/elements/interactive/on-tone-hover,Light,brand/palettes/core-colors/interactive/hover/on-tone,COLOR,true,true
layers/layer-0/elements/text/warning,Light,brand/palettes/core-colors/warning/tone,COLOR,true,true
layers/layer-0/elements/text/success,Light,brand/palettes/core-colors/success/tone,COLOR,true,true
layers/layer-0/elements/text/alert,Light,brand/palettes/core-colors/alert/tone,COLOR,true,true
layers/layer-0/elements/text/color,Light,brand/palettes/neutral/050/color/on-tone,COLOR,true,true
layers/layer-0/properties/elevation,Light,brand/elevations/elevation-0,STRING,true,true
layers/layer-0/properties/surface,Light,brand/palettes/neutral/000/color/tone,COLOR,true,true
layers/layer-0/properties/padding,Light,tokens/sizes/3x,FLOAT,true,true
layers/layer-0/properties/border-color,Light,brand/palettes/neutral/200/color/tone,COLOR,true,true
layers/layer-0/properties/border-radius,Light,tokens/sizes/3x,FLOAT,true,true
layers/layer-0/properties/border-thickness,Light,0,FLOAT,false,true
layers/layer-1/properties/border-thickness,Light,2,FLOAT,false,true
layers/layer-1/properties/elevation,Light,brand/elevations/elevation-0,STRING,true,true
layers/layer-1/properties/border-radius,Light,tokens/sizes/3x,FLOAT,true,true
layers/layer-1/properties/border-color,Light,brand/palettes/neutral/200/color/tone,COLOR,true,true
layers/layer-1/properties/surface,Light,brand/palettes/neutral/050/color/tone,COLOR,true,true
layers/layer-1/properties/padding,Light,tokens/sizes/3x,FLOAT,true,true
layers/layer-1/elements/text/warning,Light,brand/palettes/core-colors/warning/tone,COLOR,true,true
layers/layer-1/elements/text/success,Light,brand/palettes/core-colors/success/tone,COLOR,true,true
layers/layer-1/elements/text/alert,Light,brand/palettes/core-colors/alert/tone,COLOR,true,true
layers/layer-1/elements/text/color,Light,brand/palettes/neutral/050/color/on-tone,COLOR,true,true
layers/layer-1/elements/interactive/tone,Light,brand/palettes/core-colors/interactive/default/tone,COLOR,true,true
layers/layer-1/elements/interactive/tone-hover,Light,brand/palettes/core-colors/interactive/hover/tone,COLOR,true,true
layers/layer-1/elements/interactive/on-tone,Light,brand/palettes/core-colors/interactive/default/on-tone,COLOR,true,true
layers/layer-1/elements/interactive/on-tone-hover,Light,brand/palettes/core-colors/interactive/hover/on-tone,COLOR,true,true
layers/layer-3/properties/elevation,Light,brand/elevations/elevation-4,STRING,true,true
layers/layer-3/properties/border-radius,Light,tokens/sizes/default,FLOAT,true,true
layers/layer-3/properties/surface,Light,brand/palettes/neutral/050/color/tone,COLOR,true,true
layers/layer-3/properties/padding,Light,tokens/sizes/2x,FLOAT,true,true
layers/layer-3/properties/border-color,Light,brand/palettes/neutral/100/color/tone,COLOR,true,true
layers/layer-3/properties/border-thickness,Light,0,FLOAT,false,true
layers/layer-3/elements/text/warning,Light,brand/palettes/core-colors/warning/tone,COLOR,true,true
layers/layer-3/elements/text/success,Light,brand/palettes/core-colors/success/tone,COLOR,true,true
layers/layer-3/elements/text/alert,Light,brand/palettes/core-colors/alert/tone,COLOR,true,true
layers/layer-3/elements/text/color,Light,brand/palettes/core-colors/black/tone,COLOR,true,true
layers/layer-3/elements/interactive/tone,Light,brand/palettes/core-colors/interactive/default/tone,COLOR,true,true
layers/layer-3/elements/interactive/tone-hover,Light,brand/palettes/core-colors/interactive/hover/tone,COLOR,true,true
layers/layer-3/elements/interactive/on-tone,Light,brand/palettes/core-colors/interactive/default/on-tone,COLOR,true,true
layers/layer-3/elements/interactive/on-tone-hover,Light,brand/palettes/core-colors/interactive/hover/on-tone,COLOR,true,true
layers/layer-2/elements/text/success,Light,brand/palettes/core-colors/success/tone,COLOR,true,true
layers/layer-2/elements/text/alert,Light,brand/palettes/core-colors/alert/tone,COLOR,true,true
layers/layer-2/elements/text/color,Light,brand/palettes/neutral/050/color/on-tone,COLOR,true,true
layers/layer-2/elements/text/warning,Light,brand/palettes/core-colors/warning/tone,COLOR,true,true
layers/layer-2/elements/interactive/tone,Light,brand/palettes/core-colors/interactive/default/tone,COLOR,true,true
layers/layer-2/elements/interactive/tone-hover,Light,brand/palettes/core-colors/interactive/hover/tone,COLOR,true,true
layers/layer-2/elements/interactive/on-tone,Light,brand/palettes/core-colors/interactive/default/on-tone,COLOR,true,true
layers/layer-2/elements/interactive/on-tone-hover,Light,brand/palettes/core-colors/interactive/hover/on-tone,COLOR,true,true
layers/layer-2/properties/surface,Light,brand/palettes/neutral/050/color/tone,COLOR,true,true
layers/layer-2/properties/padding,Light,tokens/sizes/2x,FLOAT,true,true
layers/layer-2/properties/elevation,Light,brand/elevations/elevation-2,STRING,true,true
layers/layer-2/properties/border-radius,Light,tokens/sizes/2x,FLOAT,true,true
layers/layer-2/properties/border-color,Light,brand/palettes/neutral/200/color/tone,COLOR,true,true
layers/layer-2/properties/border-thickness,Light,0,FLOAT,false,true
states/disabled,Light,tokens/opacities/ghost,FLOAT,true,true
states/hover,Light,tokens/opacities/mist,FLOAT,true,true
states/overlay/color,Light,brand/palettes/core-colors/black/tone,COLOR,true,true
states/overlay/opacity,Light,tokens/opacities/ghost,FLOAT,true,true
text-emphasis/low,Light,tokens/opacities/smoky,FLOAT,true,true
text-emphasis/high,Light,tokens/opacities/solid,FLOAT,true,true
palettes/neutral/100/color/tone,Light,tokens/colors/gray/100,COLOR,true,true
palettes/neutral/100/color/on-tone,Light,brand/palettes/core-colors/black/on-tone,COLOR,true,true
palettes/neutral/200/color/tone,Light,tokens/colors/gray/200,COLOR,true,true
palettes/neutral/200/color/on-tone,Light,brand/palettes/core-colors/black/on-tone,COLOR,true,true
palettes/neutral/300/color/tone,Light,tokens/colors/gray/300,COLOR,true,true
palettes/neutral/300/color/on-tone,Light,brand/palettes/core-colors/black/on-tone,COLOR,true,true
palettes/neutral/400/color/tone,Light,tokens/colors/gray/400,COLOR,true,true
palettes/neutral/400/color/on-tone,Light,brand/palettes/core-colors/black/on-tone,COLOR,true,true
palettes/neutral/500/color/tone,Light,tokens/colors/gray/500,COLOR,true,true
palettes/neutral/500/color/on-tone,Light,brand/palettes/core-colors/black/on-tone,COLOR,true,true
palettes/neutral/600/color/tone,Light,tokens/colors/gray/600,COLOR,true,true
palettes/neutral/600/color/on-tone,Light,brand/palettes/core-colors/white/on-tone,COLOR,true,true
palettes/neutral/700/color/tone,Light,tokens/colors/gray/700,COLOR,true,true
palettes/neutral/700/color/on-tone,Light,brand/palettes/core-colors/white/on-tone,COLOR,true,true
palettes/neutral/800/color/tone,Light,tokens/colors/gray/800,COLOR,true,true
palettes/neutral/800/color/on-tone,Light,brand/palettes/core-colors/white/on-tone,COLOR,true,true
palettes/neutral/900/color/tone,Light,tokens/colors/gray/900,COLOR,true,true
palettes/neutral/900/color/on-tone,Light,brand/palettes/core-colors/white/on-tone,COLOR,true,true
palettes/neutral/1000/color/tone,Light,tokens/colors/gray/1000,COLOR,true,true
palettes/neutral/1000/color/on-tone,Light,brand/palettes/core-colors/white/on-tone,COLOR,true,true
palettes/neutral/default,Light,brand/palettes/neutral/200/color/tone,STRING,true,true
palettes/neutral/000/color/tone,Light,tokens/colors/gray/000,COLOR,true,true
palettes/neutral/000/color/on-tone,Light,brand/palettes/core-colors/black/on-tone,COLOR,true,true
palettes/neutral/050/color/tone,Light,tokens/colors/gray/050,COLOR,true,true
palettes/neutral/050/color/on-tone,Light,brand/palettes/core-colors/black/on-tone,COLOR,true,true
palettes/palette-1/100/color/tone,Light,tokens/colors/salmon/100,COLOR,true,true
palettes/palette-1/100/color/on-tone,Light,brand/palettes/core-colors/black/on-tone,COLOR,true,true
palettes/palette-1/200/color/tone,Light,tokens/colors/salmon/200,COLOR,true,true
palettes/palette-1/200/color/on-tone,Light,brand/palettes/core-colors/black/on-tone,COLOR,true,true
palettes/palette-1/300/color/tone,Light,tokens/colors/salmon/300,COLOR,true,true
palettes/palette-1/300/color/on-tone,Light,brand/palettes/core-colors/black/on-tone,COLOR,true,true
palettes/palette-1/400/color/tone,Light,tokens/colors/salmon/400,COLOR,true,true
palettes/palette-1/400/color/on-tone,Light,brand/palettes/core-colors/white/on-tone,COLOR,true,true
palettes/palette-1/500/color/tone,Light,tokens/colors/salmon/500,COLOR,true,true
palettes/palette-1/500/color/on-tone,Light,brand/palettes/core-colors/white/on-tone,COLOR,true,true
palettes/palette-1/600/color/tone,Light,tokens/colors/salmon/600,COLOR,true,true
palettes/palette-1/600/color/on-tone,Light,brand/palettes/core-colors/white/on-tone,COLOR,true,true
palettes/palette-1/700/color/tone,Light,tokens/colors/salmon/700,COLOR,true,true
palettes/palette-1/700/color/on-tone,Light,brand/palettes/core-colors/white/on-tone,COLOR,true,true
palettes/palette-1/800/color/tone,Light,tokens/colors/salmon/800,COLOR,true,true
palettes/palette-1/800/color/on-tone,Light,brand/palettes/core-colors/white/on-tone,COLOR,true,true
palettes/palette-1/900/color/tone,Light,tokens/colors/salmon/900,COLOR,true,true
palettes/palette-1/900/color/on-tone,Light,brand/palettes/core-colors/white/on-tone,COLOR,true,true
palettes/palette-1/1000/color/tone,Light,tokens/colors/salmon/1000,COLOR,true,true
palettes/palette-1/1000/color/on-tone,Light,brand/palettes/core-colors/white/on-tone,COLOR,true,true
palettes/palette-1/default,Light,brand/palettes/palette-1/400/color/tone,STRING,true,true
palettes/palette-1/000/color/tone,Light,tokens/colors/salmon/000,COLOR,true,true
palettes/palette-1/000/color/on-tone,Light,brand/palettes/core-colors/black/on-tone,COLOR,true,true
palettes/palette-1/050/color/tone,Light,tokens/colors/salmon/050,COLOR,true,true
palettes/palette-1/050/color/on-tone,Light,brand/palettes/core-colors/black/on-tone,COLOR,true,true
palettes/palette-2/100/color/tone,Light,tokens/colors/cornflower/100,COLOR,true,true
palettes/palette-2/100/color/on-tone,Light,brand/palettes/core-colors/black/on-tone,COLOR,true,true
palettes/palette-2/200/color/tone,Light,tokens/colors/cornflower/200,COLOR,true,true
palettes/palette-2/200/color/on-tone,Light,brand/palettes/core-colors/black/on-tone,COLOR,true,true
palettes/palette-2/300/color/tone,Light,tokens/colors/cornflower/300,COLOR,true,true
palettes/palette-2/300/color/on-tone,Light,brand/palettes/core-colors/black/on-tone,COLOR,true,true
palettes/palette-2/400/color/tone,Light,tokens/colors/cornflower/400,COLOR,true,true
palettes/palette-2/400/color/on-tone,Light,brand/palettes/core-colors/white/on-tone,COLOR,true,true
palettes/palette-2/500/color/tone,Light,tokens/colors/cornflower/500,COLOR,true,true
palettes/palette-2/500/color/on-tone,Light,brand/palettes/core-colors/white/on-tone,COLOR,true,true
palettes/palette-2/600/color/tone,Light,tokens/colors/cornflower/600,COLOR,true,true
palettes/palette-2/600/color/on-tone,Light,brand/palettes/core-colors/white/on-tone,COLOR,true,true
palettes/palette-2/700/color/tone,Light,tokens/colors/cornflower/700,COLOR,true,true
palettes/palette-2/700/color/on-tone,Light,brand/palettes/core-colors/white/on-tone,COLOR,true,true
palettes/palette-2/800/color/tone,Light,tokens/colors/cornflower/800,COLOR,true,true
palettes/palette-2/800/color/on-tone,Light,brand/palettes/core-colors/white/on-tone,COLOR,true,true
palettes/palette-2/900/color/tone,Light,tokens/colors/cornflower/900,COLOR,true,true
palettes/palette-2/900/color/on-tone,Light,brand/palettes/core-colors/white/on-tone,COLOR,true,true
palettes/palette-2/1000/color/tone,Light,tokens/colors/cornflower/1000,COLOR,true,true
palettes/palette-2/1000/color/on-tone,Light,brand/palettes/core-colors/white/on-tone,COLOR,true,true
palettes/palette-2/default,Light,brand/palettes/palette-2/400/color/tone,STRING,true,true
palettes/palette-2/000/color/tone,Light,tokens/colors/cornflower/000,COLOR,true,true
palettes/palette-2/000/color/on-tone,Light,brand/palettes/core-colors/black/on-tone,COLOR,true,true
palettes/palette-2/050/color/tone,Light,tokens/colors/cornflower/050,COLOR,true,true
palettes/palette-2/050/color/on-tone,Light,brand/palettes/core-colors/black/on-tone,COLOR,true,true
palettes/core-colors/black/tone,Light,tokens/colors/gray/1000,COLOR,true,true
palettes/core-colors/black/on-tone,Light,brand/palettes/core-colors/white/on-tone,COLOR,true,true
palettes/core-colors/black/interactive,Light,tokens/colors/mandy/300,COLOR,true,true
palettes/core-colors/white/tone,Light,tokens/colors/gray/000,COLOR,true,true
palettes/core-colors/white/on-tone,Light,brand/palettes/core-colors/black/on-tone,COLOR,true,true
palettes/core-colors/white/interactive,Light,tokens/colors/mandy/500,COLOR,true,true
palettes/core-colors/alert/tone,Light,tokens/colors/mandy/600,COLOR,true,true
palettes/core-colors/alert/on-tone,Light,brand/palettes/core-colors/white/on-tone,COLOR,true,true
palettes/core-colors/alert/interactive,Light,tokens/colors/mandy/050,COLOR,true,true
palettes/core-colors/success/tone,Light,tokens/colors/greensheen/600,COLOR,true,true
palettes/core-colors/success/on-tone,Light,brand/palettes/core-colors/white/on-tone,COLOR,true,true
palettes/core-colors/success/interactive,Light,tokens/colors/mandy/050,COLOR,true,true
palettes/core-colors/warning/tone,Light,tokens/colors/mandarin/600,COLOR,true,true
palettes/core-colors/warning/on-tone,Light,tokens/colors/mandy/900,COLOR,true,true
palettes/core-colors/warning/interactive,Light,tokens/colors/mandy/900,COLOR,true,true
palettes/core-colors/interactive/default/tone,Light,tokens/colors/mandy/500,COLOR,true,true
palettes/core-colors/interactive/default/on-tone,Light,brand/palettes/core-colors/white/on-tone,COLOR,true,true
palettes/core-colors/interactive/hover/tone,Light,tokens/colors/mandy/600,COLOR,true,true
palettes/core-colors/interactive/hover/on-tone,Light,brand/palettes/core-colors/white/on-tone,COLOR,true,true
elevations/elevation-0,Light,"{""x"":{""$value"":{""value"":0,""unit"":""px""},""$type"":""number""},""y"":{""$value"":{""value"":0,""unit"":""px""},""$type"":""number""},""blur"":{""$value"":{""value"":0,""unit"":""px""},""$type"":""number""},""spread"":{""$value"":{""value"":0,""unit"":""px""},""$type"":""number""},""color"":{""$value"":""{brand.palettes.neutral.default.color.tone}"",""$type"":""color""},""opacity"":{""$value"":{""value"":0,""unit"":""percentage""},""$type"":""number""}}",STRING,false,true
elevations/elevation-1,Light,"{""x"":{""$value"":{""value"":0,""unit"":""px""},""$type"":""number""},""y"":{""$value"":{""value"":2,""unit"":""px""},""$type"":""number""},""blur"":{""$value"":{""value"":4,""unit"":""px""},""$type"":""number""},""spread"":{""$value"":{""value"":0,""unit"":""px""},""$type"":""number""},""color"":{""$value"":""{brand.palettes.neutral.default.color.tone}"",""$type"":""color""},""opacity"":{""$value"":{""value"":10,""unit"":""percentage""},""$type"":""number""}}",STRING,false,true
elevations/elevation-2,Light,"{""x"":{""$value"":{""value"":0,""unit"":""px""},""$type"":""number""},""y"":{""$value"":{""value"":4,""unit"":""px""},""$type"":""number""},""blur"":{""$value"":{""value"":8,""unit"":""px""},""$type"":""number""},""spread"":{""$value"":{""value"":0,""unit"":""px""},""$type"":""number""},""color"":{""$value"":""{brand.palettes.neutral.default.color.tone}"",""$type"":""color""},""opacity"":{""$value"":{""value"":10,""unit"":""percentage""},""$type"":""number""}}",STRING,false,true
elevations/elevation-3,Light,"{""x"":{""$value"":{""value"":0,""unit"":""px""},""$type"":""number""},""y"":{""$value"":{""value"":8,""unit"":""px""},""$type"":""number""},""blur"":{""$value"":{""value"":16,""unit"":""px""},""$type"":""number""},""spread"":{""$value"":{""value"":0,""unit"":""px""},""$type"":""number""},""color"":{""$value"":""{brand.palettes.neutral.default.color.tone}"",""$type"":""color""},""opacity"":{""$value"":{""value"":10,""unit"":""percentage""},""$type"":""number""}}",STRING,false,true
elevations/elevation-4,Light,"{""x"":{""$value"":{""value"":0,""unit"":""px""},""$type"":""number""},""y"":{""$value"":{""value"":12,""unit"":""px""},""$type"":""number""},""blur"":{""$value"":{""value"":24,""unit"":""px""},""$type"":""number""},""spread"":{""$value"":{""value"":0,""unit"":""px""},""$type"":""number""},""color"":{""$value"":""{brand.palettes.neutral.default.color.tone}"",""$type"":""color""},""opacity"":{""$value"":{""value"":10,""unit"":""percentage""},""$type"":""number""}}",STRING,false,true
layers/layer-0/elements/interactive/color,Dark,brand/palettes/palette-1/600/color/tone,COLOR,true,false
layers/layer-0/elements/interactive/hover-color,Dark,brand/palettes/palette-1/600/color/tone,COLOR,true,false
layers/layer-0/elements/text/warning,Dark,brand/palettes/core-colors/warning/tone,COLOR,true,false
layers/layer-0/elements/text/success,Dark,brand/palettes/core-colors/success/tone,COLOR,true,false
layers/layer-0/elements/text/color,Dark,brand/palettes/core-colors/white/tone,COLOR,true,false
layers/layer-0/elements/text/alert,Dark,brand/palettes/core-colors/alert/tone,COLOR,true,false
layers/layer-0/properties/elevation,Dark,brand/elevations/elevation-0,STRING,true,false
layers/layer-0/properties/surface,Dark,brand/palettes/neutral/000/color/tone,COLOR,true,false
layers/layer-0/properties/padding,Dark,tokens/sizes/3x,FLOAT,true,false
layers/layer-0/properties/border-color,Dark,brand/palettes/neutral/100/color/tone,COLOR,true,false
layers/layer-0/properties/border-radius,Dark,tokens/sizes/3x,FLOAT,true,false
layers/layer-0/properties/border-thickness,Dark,0,FLOAT,false,false
layers/layer-1/properties/border-thickness,Dark,2,FLOAT,false,false
layers/layer-1/properties/elevation,Dark,brand/elevations/elevation-0,STRING,true,false
layers/layer-1/properties/border-radius,Dark,tokens/sizes/3x,FLOAT,true,false
layers/layer-1/properties/border-color,Dark,brand/palettes/neutral/100/color/tone,COLOR,true,false
layers/layer-1/properties/surface,Dark,brand/palettes/neutral/050/color/tone,COLOR,true,false
layers/layer-1/properties/padding,Dark,tokens/sizes/3x,FLOAT,true,false
layers/layer-1/elements/text/warning,Dark,brand/palettes/core-colors/warning/tone,COLOR,true,false
layers/layer-1/elements/text/success,Dark,brand/palettes/core-colors/success/tone,COLOR,true,false
layers/layer-1/elements/text/alert,Dark,brand/palettes/core-colors/alert/tone,COLOR,true,false
layers/layer-1/elements/text/color,Dark,brand/palettes/neutral/050/color/on-tone,COLOR,true,false
layers/layer-1/elements/interactive/color,Dark,brand/palettes/palette-1/600/color/tone,COLOR,true,false
layers/layer-1/elements/interactive/hover-color,Dark,brand/palettes/palette-1/600/color/tone,COLOR,true,false
layers/layer-3/properties/elevation,Dark,brand/elevations/elevation-4,STRING,true,false
layers/layer-3/properties/border-radius,Dark,tokens/sizes/default,FLOAT,true,false
layers/layer-3/properties/surface,Dark,brand/palettes/neutral/200/color/tone,COLOR,true,false
layers/layer-3/properties/padding,Dark,tokens/sizes/2x,FLOAT,true,false
layers/layer-3/properties/border-color,Dark,brand/palettes/neutral/300/color/tone,COLOR,true,false
layers/layer-3/properties/border-thickness,Dark,0,FLOAT,false,false
layers/layer-3/elements/text/warning,Dark,brand/palettes/core-colors/warning/tone,COLOR,true,false
layers/layer-3/elements/text/success,Dark,brand/palettes/core-colors/success/tone,COLOR,true,false
layers/layer-3/elements/text/alert,Dark,brand/palettes/core-colors/alert/tone,COLOR,true,false
layers/layer-3/elements/text/color,Dark,brand/palettes/neutral/200/color/on-tone,COLOR,true,false
layers/layer-3/elements/interactive/color,Dark,brand/palettes/palette-1/700/color/tone,COLOR,true,false
layers/layer-3/elements/interactive/hover-color,Dark,brand/palettes/palette-1/600/color/tone,COLOR,true,false
layers/layer-2/elements/text/success,Dark,brand/palettes/core-colors/success/tone,COLOR,true,false
layers/layer-2/elements/text/alert,Dark,brand/palettes/core-colors/alert/tone,COLOR,true,false
layers/layer-2/elements/text/color,Dark,brand/palettes/neutral/100/color/on-tone,COLOR,true,false
layers/layer-2/elements/text/warning,Dark,brand/palettes/core-colors/warning/tone,COLOR,true,false
layers/layer-2/elements/interactive/color,Dark,brand/palettes/palette-1/700/color/tone,COLOR,true,false
layers/layer-2/elements/interactive/hover-color,Dark,brand/palettes/palette-1/600/color/tone,COLOR,true,false
layers/layer-2/properties/surface,Dark,brand/palettes/neutral/050/color/tone,COLOR,true,false
layers/layer-2/properties/padding,Dark,tokens/sizes/2x,FLOAT,true,false
layers/layer-2/properties/elevation,Dark,brand/elevations/elevation-2,STRING,true,false
layers/layer-2/properties/border-radius,Dark,tokens/sizes/2x,FLOAT,true,false
layers/layer-2/properties/border-color,Dark,brand/palettes/neutral/200/color/tone,COLOR,true,false
layers/layer-2/properties/border-thickness,Dark,0,FLOAT,false,false
states/disabled,Dark,tokens/opacities/ghost,FLOAT,true,false
